id_muni2020,year,name_muni2020,cl_code_gender,pop_total,pop_age20_39,pop_ageunknown
1391,2020,北海道 後志総合振興局 島牧村,0,1356,211,NA
1392,2020,北海道 後志総合振興局 寿都町,0,2838,477,2
1393,2020,北海道 後志総合振興局 黒松内町,0,2791,432,NA
1394,2020,北海道 後志総合振興局 蘭越町,0,4568,653,2
1395,2020,北海道 後志総合振興局 ニセコ町,0,5074,899,351
1396,2020,北海道 後志総合振興局 真狩村,0,2045,318,NA
1397,2020,北海道 後志総合振興局 留寿都村,0,1911,476,NA
1398,2020,北海道 後志総合振興局 喜茂別町,0,2156,343,130
1399,2020,北海道 後志総合振興局 京極町,0,2941,419,84
1400,2020,北海道 後志総合振興局 倶知安町,0,15129,3399,361
1401,2020,北海道 後志総合振興局 共和町,0,5772,1063,23
1402,2020,北海道 後志総合振興局 岩内町,0,11648,1802,21
1403,2020,北海道 後志総合振興局 泊村,0,1569,233,NA
1404,2020,北海道 後志総合振興局 神恵内村,0,870,84,NA
1405,2020,北海道 後志総合振興局 積丹町,0,1831,183,1
1406,2020,北海道 後志総合振興局 古平町,0,2745,328,87
1407,2020,北海道 後志総合振興局 仁木町,0,3180,448,NA
1408,2020,北海道 後志総合振興局 余市町,0,18000,2586,53
1409,2020,北海道 後志総合振興局 赤井川村,0,1165,240,NA
1423,2020,北海道 空知総合振興局 南幌町,0,7319,1072,14
1424,2020,北海道 空知総合振興局 奈井江町,0,5120,659,2
1425,2020,北海道 空知総合振興局 上砂川町,0,2841,319,NA
1427,2020,北海道 空知総合振興局 由仁町,0,4822,597,53
1428,2020,北海道 空知総合振興局 長沼町,0,10289,1608,30
1429,2020,北海道 空知総合振興局 栗山町,0,11272,1574,25
1430,2020,北海道 空知総合振興局 月形町,0,3691,581,37
1431,2020,北海道 空知総合振興局 浦臼町,0,1732,212,1
1432,2020,北海道 空知総合振興局 新十津川町,0,6484,876,NA
1433,2020,北海道 空知総合振興局 妹背牛町,0,2693,310,NA
1434,2020,北海道 空知総合振興局 秩父別町,0,2329,352,22
1436,2020,北海道 空知総合振興局 雨竜町,0,2389,292,NA
1437,2020,北海道 空知総合振興局 北竜町,0,1724,230,NA
1438,2020,北海道 空知総合振興局 沼田町,0,2909,382,NA
1452,2020,北海道 上川総合振興局 鷹栖町,0,6567,819,NA
1453,2020,北海道 上川総合振興局 東神楽町,0,10127,1611,15
1454,2020,北海道 上川総合振興局 当麻町,0,6319,843,NA
1455,2020,北海道 上川総合振興局 比布町,0,3520,478,NA
1456,2020,北海道 上川総合振興局 愛別町,0,2605,325,NA
1457,2020,北海道 上川総合振興局 上川町,0,3500,546,NA
1458,2020,北海道 上川総合振興局 東川町,0,8314,1419,1
1459,2020,北海道 上川総合振興局 美瑛町,0,9668,1456,NA
1460,2020,北海道 上川総合振興局 上富良野町,0,10348,2069,98
1461,2020,北海道 上川総合振興局 中富良野町,0,4733,663,2
1462,2020,北海道 上川総合振興局 南富良野町,0,2376,454,5
1463,2020,北海道 上川総合振興局 占冠村,0,1306,373,54
1464,2020,北海道 上川総合振興局 和寒町,0,3192,412,NA
1465,2020,北海道 上川総合振興局 剣淵町,0,2926,382,NA
1468,2020,北海道 上川総合振興局 下川町,0,3126,409,39
1469,2020,北海道 上川総合振興局 美深町,0,4145,562,2
1470,2020,北海道 上川総合振興局 音威子府村,0,706,124,22
1471,2020,北海道 上川総合振興局 中川町,0,1528,231,25
1472,2020,北海道 上川総合振興局 幌加内町,0,1370,192,NA
1481,2020,北海道 留萌振興局 増毛町,0,3908,552,NA
1482,2020,北海道 留萌振興局 小平町,0,2994,457,1
1483,2020,北海道 留萌振興局 苫前町,0,2936,432,2
1484,2020,北海道 留萌振興局 羽幌町,0,6548,867,1
1485,2020,北海道 留萌振興局 初山別村,0,1080,168,NA
1486,2020,北海道 留萌振興局 遠別町,0,2520,352,NA
1487,2020,北海道 留萌振興局 天塩町,0,2950,461,8
1511,2020,北海道 宗谷総合振興局 猿払村,0,2611,649,8
1512,2020,北海道 宗谷総合振興局 浜頓別町,0,3448,578,12
1513,2020,北海道 宗谷総合振興局 中頓別町,0,1637,232,NA
1514,2020,北海道 宗谷総合振興局 枝幸町,0,7565,1255,1
1516,2020,北海道 宗谷総合振興局 豊富町,0,3974,712,115
1517,2020,北海道 宗谷総合振興局 礼文町,0,2509,436,NA
1518,2020,北海道 宗谷総合振興局 利尻町,0,2004,327,NA
1519,2020,北海道 宗谷総合振興局 利尻富士町,0,2458,358,NA
1520,2020,北海道 宗谷総合振興局 幌延町,0,2371,479,NA
1543,2020,北海道 オホーツク総合振興局 美幌町,0,18697,3136,13
1544,2020,北海道 オホーツク総合振興局 津別町,0,4373,554,90
1545,2020,北海道 オホーツク総合振興局 斜里町,0,11418,2157,21
1546,2020,北海道 オホーツク総合振興局 清里町,0,3883,546,78
1547,2020,北海道 オホーツク総合振興局 小清水町,0,4623,717,6
1549,2020,北海道 オホーツク総合振興局 訓子府町,0,4677,634,4
1550,2020,北海道 オホーツク総合振興局 置戸町,0,2775,374,NA
1552,2020,北海道 オホーツク総合振興局 佐呂間町,0,4875,822,1
1555,2020,北海道 オホーツク総合振興局 遠軽町,0,19241,2994,529
1559,2020,北海道 オホーツク総合振興局 湧別町,0,8270,1288,NA
1560,2020,北海道 オホーツク総合振興局 滝上町,0,2421,360,NA
1561,2020,北海道 オホーツク総合振興局 興部町,0,3628,675,NA
1562,2020,北海道 オホーツク総合振興局 西興部村,0,1053,216,NA
1563,2020,北海道 オホーツク総合振興局 雄武町,0,4199,829,NA
1564,2020,北海道 オホーツク総合振興局 大空町,0,6775,970,NA
1571,2020,北海道 胆振総合振興局 豊浦町,0,3821,551,7
1575,2020,北海道 胆振総合振興局 壮瞥町,0,2743,355,52
1578,2020,北海道 胆振総合振興局 白老町,0,16212,2018,41
1581,2020,北海道 胆振総合振興局 厚真町,0,4432,753,16
1584,2020,北海道 胆振総合振興局 洞爺湖町,0,8442,1154,26
1585,2020,北海道 胆振総合振興局 安平町,0,7340,1194,1
1586,2020,北海道 胆振総合振興局 むかわ町,0,7651,1153,41
1601,2020,北海道 日高振興局 日高町,0,11279,1876,NA
1602,2020,北海道 日高振興局 平取町,0,4776,720,6
1604,2020,北海道 日高振興局 新冠町,0,5309,921,12
1607,2020,北海道 日高振興局 浦河町,0,12074,2222,NA
1608,2020,北海道 日高振興局 様似町,0,4043,544,NA
1609,2020,北海道 日高振興局 えりも町,0,4374,770,1
1610,2020,北海道 日高振興局 新ひだか町,0,21517,3607,89
1631,2020,北海道 十勝総合振興局 音更町,0,43576,7571,148
1632,2020,北海道 十勝総合振興局 士幌町,0,5848,1102,8
1633,2020,北海道 十勝総合振興局 上士幌町,0,4778,949,1
1634,2020,北海道 十勝総合振興局 鹿追町,0,5266,1045,8
1635,2020,北海道 十勝総合振興局 新得町,0,5817,989,NA
1636,2020,北海道 十勝総合振興局 清水町,0,9094,1485,268
1637,2020,北海道 十勝総合振興局 芽室町,0,18048,2930,41
1638,2020,北海道 十勝総合振興局 中札内村,0,3884,725,NA
1639,2020,北海道 十勝総合振興局 更別村,0,3080,556,NA
1641,2020,北海道 十勝総合振興局 大樹町,0,5420,1099,NA
1642,2020,北海道 十勝総合振興局 広尾町,0,6387,947,14
1643,2020,北海道 十勝総合振興局 幕別町,0,25766,4033,40
1644,2020,北海道 十勝総合振興局 池田町,0,6294,870,2
1645,2020,北海道 十勝総合振興局 豊頃町,0,3022,496,NA
1646,2020,北海道 十勝総合振興局 本別町,0,6618,945,2
1647,2020,北海道 十勝総合振興局 足寄町,0,6563,956,14
1648,2020,北海道 十勝総合振興局 陸別町,0,2264,383,NA
1649,2020,北海道 十勝総合振興局 浦幌町,0,4387,676,9
1661,2020,北海道 釧路総合振興局 釧路町,0,19105,3647,157
1662,2020,北海道 釧路総合振興局 厚岸町,0,8892,1566,1
1663,2020,北海道 釧路総合振興局 浜中町,0,5507,1043,6
1664,2020,北海道 釧路総合振興局 標茶町,0,7230,1235,NA
1665,2020,北海道 釧路総合振興局 弟子屈町,0,6955,934,91
1667,2020,北海道 釧路総合振興局 鶴居村,0,2558,398,11
1668,2020,北海道 釧路総合振興局 白糠町,0,7289,1046,2
1691,2020,北海道 根室振興局 別海町,0,14380,2819,543
1692,2020,北海道 根室振興局 中標津町,0,23010,4561,89
1693,2020,北海道 根室振興局 標津町,0,5023,899,19
1694,2020,北海道 根室振興局 羅臼町,0,4722,799,4
2201,2020,青森県 青森市,0,275192,44995,12243
2202,2020,青森県 弘前市,0,168466,31585,2012
2203,2020,青森県 八戸市,0,223415,39603,1884
2204,2020,青森県 黒石市,0,31946,5456,66
2205,2020,青森県 五所川原市,0,51415,7790,402
2206,2020,青森県 十和田市,0,60378,10306,659
2207,2020,青森県 三沢市,0,39152,8482,679
2208,2020,青森県 むつ市,0,54103,9039,857
2209,2020,青森県 つがる市,0,30934,4695,28
2210,2020,青森県 平川市,0,30567,5144,4
2301,2020,青森県 東津軽郡 平内町,0,10126,1352,6
2303,2020,青森県 東津軽郡 今別町,0,2334,220,NA
2304,2020,青森県 東津軽郡 蓬田村,0,2540,309,NA
2307,2020,青森県 東津軽郡 外ヶ浜町,0,5401,544,4
2321,2020,青森県 西津軽郡 鰺ヶ沢町,0,9044,1119,10
2323,2020,青森県 西津軽郡 深浦町,0,7346,729,NA
2343,2020,青森県 中津軽郡 西目屋村,0,1265,188,NA
2361,2020,青森県 南津軽郡 藤崎町,0,14573,2546,7
2362,2020,青森県 南津軽郡 大鰐町,0,8665,1111,1
2367,2020,青森県 南津軽郡 田舎館村,0,7326,1172,6
2381,2020,青森県 北津軽郡 板柳町,0,12700,1868,1
2384,2020,青森県 北津軽郡 鶴田町,0,12074,1731,NA
2387,2020,青森県 北津軽郡 中泊町,0,9657,1177,NA
2401,2020,青森県 上北郡 野辺地町,0,12374,1886,3
2402,2020,青森県 上北郡 七戸町,0,14556,2009,5
2405,2020,青森県 上北郡 六戸町,0,10447,1705,NA
2406,2020,青森県 上北郡 横浜町,0,4229,722,NA
2408,2020,青森県 上北郡 東北町,0,16428,2487,11
2411,2020,青森県 上北郡 六ヶ所村,0,10367,2558,214
2412,2020,青森県 上北郡 おいらせ町,0,24273,4416,338
2423,2020,青森県 下北郡 大間町,0,4718,738,10
2424,2020,青森県 下北郡 東通村,0,5955,965,NA
2425,2020,青森県 下北郡 風間浦村,0,1636,173,3
2426,2020,青森県 下北郡 佐井村,0,1788,192,4
2441,2020,青森県 三戸郡 三戸町,0,9082,1146,61
2442,2020,青森県 三戸郡 五戸町,0,16042,2262,NA
2443,2020,青森県 三戸郡 田子町,0,4968,604,1
2445,2020,青森県 三戸郡 南部町,0,16809,2324,1
2446,2020,青森県 三戸郡 階上町,0,13496,2376,242
2450,2020,青森県 三戸郡 新郷村,0,2197,246,NA
3201,2020,岩手県 盛岡市,0,289731,56569,8200
3202,2020,岩手県 宮古市,0,50369,7769,330
3203,2020,岩手県 大船渡市,0,34728,5219,351
3205,2020,岩手県 花巻市,0,93193,15672,672
3206,2020,岩手県 北上市,0,93045,18471,1997
3207,2020,岩手県 久慈市,0,33043,5380,643
3208,2020,岩手県 遠野市,0,25366,3694,32
3209,2020,岩手県 一関市,0,111932,17003,693
3210,2020,岩手県 陸前高田市,0,18262,2563,46
3211,2020,岩手県 釜石市,0,32078,4874,217
3213,2020,岩手県 二戸市,0,25513,3858,133
3214,2020,岩手県 八幡平市,0,24023,3359,36
3215,2020,岩手県 奥州市,0,112937,18666,654
3216,2020,岩手県 滝沢市,0,55579,11701,325
3301,2020,岩手県 岩手郡 雫石町,0,15731,2337,3
3302,2020,岩手県 岩手郡 葛巻町,0,5634,598,2
3303,2020,岩手県 岩手郡 岩手町,0,12285,1805,12
3321,2020,岩手県 紫波郡 紫波町,0,32147,5604,38
3322,2020,岩手県 紫波郡 矢巾町,0,28056,6231,323
3366,2020,岩手県 和賀郡 西和賀町,0,5134,558,NA
3381,2020,岩手県 胆沢郡 金ケ崎町,0,15535,2930,114
3402,2020,岩手県 西磐井郡 平泉町,0,7252,1064,NA
3441,2020,岩手県 気仙郡 住田町,0,5045,708,NA
3461,2020,岩手県 上閉伊郡 大槌町,0,11004,1671,35
3482,2020,岩手県 下閉伊郡 山田町,0,14320,2132,9
3483,2020,岩手県 下閉伊郡 岩泉町,0,8726,1095,22
3484,2020,岩手県 下閉伊郡 田野畑村,0,3059,379,NA
3485,2020,岩手県 下閉伊郡 普代村,0,2487,299,1
3501,2020,岩手県 九戸郡 軽米町,0,8421,1118,1
3503,2020,岩手県 九戸郡 野田村,0,3936,566,5
3506,2020,岩手県 九戸郡 九戸村,0,5378,596,NA
3507,2020,岩手県 九戸郡 洋野町,0,15091,1985,4
3524,2020,岩手県 二戸郡 一戸町,0,11494,1487,14
4100,2020,宮城県 仙台市,0,1096704,257537,37735
4202,2020,宮城県 石巻市,0,140151,25380,2086
4203,2020,宮城県 塩竈市,0,52203,9288,337
4205,2020,宮城県 気仙沼市,0,61147,8608,646
4206,2020,宮城県 白石市,0,32758,5397,233
4207,2020,宮城県 名取市,0,78718,16982,1099
4208,2020,宮城県 角田市,0,27976,4704,120
4209,2020,宮城県 多賀城市,0,62827,14145,1255
4211,2020,宮城県 岩沼市,0,44068,9228,408
4212,2020,宮城県 登米市,0,76037,12671,350
4213,2020,宮城県 栗原市,0,64637,9678,223
4214,2020,宮城県 東松島市,0,39098,7935,1
4215,2020,宮城県 大崎市,0,127330,24515,911
4216,2020,宮城県 富谷市,0,51651,9839,204
4301,2020,宮城県 刈田郡 蔵王町,0,11418,1844,18
4302,2020,宮城県 刈田郡 七ヶ宿町,0,1262,183,NA
4321,2020,宮城県 柴田郡 大河原町,0,23571,4888,233
4322,2020,宮城県 柴田郡 村田町,0,10666,1852,53
4323,2020,宮城県 柴田郡 柴田町,0,38271,8182,597
4324,2020,宮城県 柴田郡 川崎町,0,8345,1378,23
4341,2020,宮城県 伊具郡 丸森町,0,12262,1740,19
4361,2020,宮城県 亘理郡 亘理町,0,33087,6063,174
4362,2020,宮城県 亘理郡 山元町,0,12046,1837,16
4401,2020,宮城県 宮城郡 松島町,0,13323,2055,6
4404,2020,宮城県 宮城郡 七ヶ浜町,0,18132,3161,29
4406,2020,宮城県 宮城郡 利府町,0,35182,7049,224
4421,2020,宮城県 黒川郡 大和町,0,28786,6832,568
4422,2020,宮城県 黒川郡 大郷町,0,7813,1310,7
4424,2020,宮城県 黒川郡 大衡村,0,5849,1239,6
4444,2020,宮城県 加美郡 色麻町,0,6698,1123,12
4445,2020,宮城県 加美郡 加美町,0,21943,3567,11
4501,2020,宮城県 遠田郡 涌谷町,0,15388,2539,30
4505,2020,宮城県 遠田郡 美里町,0,23994,4010,76
4581,2020,宮城県 牡鹿郡 女川町,0,6430,1289,22
4606,2020,宮城県 本吉郡 南三陸町,0,12225,1813,7
5201,2020,秋田県 秋田市,0,307672,55705,6159
5202,2020,秋田県 能代市,0,49968,6676,19
5203,2020,秋田県 横手市,0,85555,12488,200
5204,2020,秋田県 大館市,0,69237,10361,488
5206,2020,秋田県 男鹿市,0,25154,2873,148
5207,2020,秋田県 湯沢市,0,42091,5610,67
5209,2020,秋田県 鹿角市,0,29088,3902,109
5210,2020,秋田県 由利本荘市,0,74707,12034,539
5211,2020,秋田県 潟上市,0,31720,5080,135
5212,2020,秋田県 大仙市,0,77657,11766,424
5213,2020,秋田県 北秋田市,0,30198,3728,63
5214,2020,秋田県 にかほ市,0,23435,3325,10
5215,2020,秋田県 仙北市,0,24610,3168,97
5303,2020,秋田県 鹿角郡 小坂町,0,4780,558,NA
5327,2020,秋田県 北秋田郡 上小阿仁村,0,2063,206,NA
5346,2020,秋田県 山本郡 藤里町,0,2896,317,NA
5348,2020,秋田県 山本郡 三種町,0,15254,1814,1
5349,2020,秋田県 山本郡 八峰町,0,6577,749,1
5361,2020,秋田県 南秋田郡 五城目町,0,8538,1022,8
5363,2020,秋田県 南秋田郡 八郎潟町,0,5583,717,5
5366,2020,秋田県 南秋田郡 井川町,0,4566,557,26
5368,2020,秋田県 南秋田郡 大潟村,0,3011,525,21
5434,2020,秋田県 仙北郡 美郷町,0,18613,2668,2
5463,2020,秋田県 雄勝郡 羽後町,0,13825,1983,17
5464,2020,秋田県 雄勝郡 東成瀬村,0,2704,420,35
6201,2020,山形県 山形市,0,247590,48430,5333
6202,2020,山形県 米沢市,0,81252,15884,887
6203,2020,山形県 鶴岡市,0,122347,20028,805
6204,2020,山形県 酒田市,0,100273,15888,846
6205,2020,山形県 新庄市,0,34432,5793,255
6206,2020,山形県 寒河江市,0,40189,7570,239
6207,2020,山形県 上山市,0,29110,4361,184
6208,2020,山形県 村山市,0,22516,3379,31
6209,2020,山形県 長井市,0,26543,4606,208
6210,2020,山形県 天童市,0,62140,12486,209
6211,2020,山形県 東根市,0,47682,10152,349
6212,2020,山形県 尾花沢市,0,14971,2057,2
6213,2020,山形県 南陽市,0,30420,5419,72
6301,2020,山形県 東村山郡 山辺町,0,13725,2199,12
6302,2020,山形県 東村山郡 中山町,0,10746,1771,NA
6321,2020,山形県 西村山郡 河北町,0,17641,2742,16
6322,2020,山形県 西村山郡 西川町,0,4956,613,4
6323,2020,山形県 西村山郡 朝日町,0,6366,816,1
6324,2020,山形県 西村山郡 大江町,0,7646,1170,NA
6341,2020,山形県 北村山郡 大石田町,0,6577,895,NA
6361,2020,山形県 最上郡 金山町,0,5071,774,NA
6362,2020,山形県 最上郡 最上町,0,8080,1081,NA
6363,2020,山形県 最上郡 舟形町,0,5007,668,NA
6364,2020,山形県 最上郡 真室川町,0,7203,952,NA
6365,2020,山形県 最上郡 大蔵村,0,3028,419,NA
6366,2020,山形県 最上郡 鮭川村,0,3902,509,NA
6367,2020,山形県 最上郡 戸沢村,0,4199,579,NA
6381,2020,山形県 東置賜郡 高畠町,0,22463,3871,23
6382,2020,山形県 東置賜郡 川西町,0,14558,2204,9
6401,2020,山形県 西置賜郡 小国町,0,7107,987,10
6402,2020,山形県 西置賜郡 白鷹町,0,12890,1890,3
6403,2020,山形県 西置賜郡 飯豊町,0,6613,1065,3
6426,2020,山形県 東田川郡 三川町,0,7601,1310,14
6428,2020,山形県 東田川郡 庄内町,0,20151,3134,50
6461,2020,山形県 飽海郡 遊佐町,0,13032,1674,3
7201,2020,福島県 福島市,0,282693,53594,7229
7202,2020,福島県 会津若松市,0,117376,21321,2249
7203,2020,福島県 郡山市,0,327692,68024,8619
7204,2020,福島県 いわき市,0,332931,60175,7913
7205,2020,福島県 白河市,0,59491,11442,841
7207,2020,福島県 須賀川市,0,74992,14231,1041
7208,2020,福島県 喜多方市,0,44760,7291,1
7209,2020,福島県 相馬市,0,34865,6483,533
7210,2020,福島県 二本松市,0,53557,9404,318
7211,2020,福島県 田村市,0,35169,5774,171
7212,2020,福島県 南相馬市,0,59005,9345,2484
7213,2020,福島県 伊達市,0,58240,9459,171
7214,2020,福島県 本宮市,0,30236,6133,11
7301,2020,福島県 伊達郡 桑折町,0,11459,1794,17
7303,2020,福島県 伊達郡 国見町,0,8639,1225,2
7308,2020,福島県 伊達郡 川俣町,0,12170,1702,129
7322,2020,福島県 安達郡 大玉村,0,8900,1933,28
7342,2020,福島県 岩瀬郡 鏡石町,0,12318,2533,6
7344,2020,福島県 岩瀬郡 天栄村,0,5194,897,NA
7362,2020,福島県 南会津郡 下郷町,0,5264,601,NA
7364,2020,福島県 南会津郡 檜枝岐村,0,504,77,NA
7367,2020,福島県 南会津郡 只見町,0,4044,459,1
7368,2020,福島県 南会津郡 南会津町,0,14451,1889,42
7402,2020,福島県 耶麻郡 北塩原村,0,2556,407,1
7405,2020,福島県 耶麻郡 西会津町,0,5770,713,2
7407,2020,福島県 耶麻郡 磐梯町,0,3322,529,NA
7408,2020,福島県 耶麻郡 猪苗代町,0,13552,1991,47
7421,2020,福島県 河沼郡 会津坂下町,0,15068,2492,26
7422,2020,福島県 河沼郡 湯川村,0,3081,484,NA
7423,2020,福島県 河沼郡 柳津町,0,3081,372,NA
7444,2020,福島県 大沼郡 三島町,0,1452,165,NA
7445,2020,福島県 大沼郡 金山町,0,1862,156,1
7446,2020,福島県 大沼郡 昭和村,0,1246,150,NA
7447,2020,福島県 大沼郡 会津美里町,0,19014,2809,144
7461,2020,福島県 西白河郡 西郷村,0,20808,4610,386
7464,2020,福島県 西白河郡 泉崎村,0,6213,1159,NA
7465,2020,福島県 西白河郡 中島村,0,4885,920,NA
7466,2020,福島県 西白河郡 矢吹町,0,17287,3380,3
7481,2020,福島県 東白川郡 棚倉町,0,13343,2423,83
7482,2020,福島県 東白川郡 矢祭町,0,5392,812,NA
7483,2020,福島県 東白川郡 塙町,0,8302,1273,27
7484,2020,福島県 東白川郡 鮫川村,0,3049,444,NA
7501,2020,福島県 石川郡 石川町,0,14644,2194,71
7502,2020,福島県 石川郡 玉川村,0,6392,1172,8
7503,2020,福島県 石川郡 平田村,0,5826,969,6
7504,2020,福島県 石川郡 浅川町,0,6036,1001,27
7505,2020,福島県 石川郡 古殿町,0,4825,658,NA
7521,2020,福島県 田村郡 三春町,0,17018,2831,117
7522,2020,福島県 田村郡 小野町,0,9471,1514,44
7541,2020,福島県 双葉郡 広野町,0,5412,827,512
7542,2020,福島県 双葉郡 楢葉町,0,3710,582,67
7543,2020,福島県 双葉郡 富岡町,0,2128,414,204
7544,2020,福島県 双葉郡 川内村,0,2044,284,71
7545,2020,福島県 双葉郡 大熊町,0,847,306,5
7546,2020,福島県 双葉郡 双葉町,0,NA,NA,NA
7547,2020,福島県 双葉郡 浪江町,0,1923,269,247
7548,2020,福島県 双葉郡 葛尾村,0,420,55,NA
7561,2020,福島県 相馬郡 新地町,0,7905,1438,25
7564,2020,福島県 相馬郡 飯舘村,0,1318,117,4
8201,2020,茨城県 水戸市,0,270685,56086,7606
8202,2020,茨城県 日立市,0,174508,31230,2692
8203,2020,茨城県 土浦市,0,142074,29058,3354
8204,2020,茨城県 古河市,0,139344,28609,1313
8205,2020,茨城県 石岡市,0,73061,12760,1545
8207,2020,茨城県 結城市,0,50645,9753,473
8208,2020,茨城県 龍ケ崎市,0,76420,14684,1424
8210,2020,茨城県 下妻市,0,42521,8361,713
8211,2020,茨城県 常総市,0,60834,11754,575
8212,2020,茨城県 常陸太田市,0,48602,7203,72
8214,2020,茨城県 高萩市,0,27699,4592,308
8215,2020,茨城県 北茨城市,0,41801,7187,252
8216,2020,茨城県 笠間市,0,73173,12891,879
8217,2020,茨城県 取手市,0,104524,18438,1119
8219,2020,茨城県 牛久市,0,84651,15781,1132
8220,2020,茨城県 つくば市,0,241656,57919,17762
8221,2020,茨城県 ひたちなか市,0,156581,31738,3298
8222,2020,茨城県 鹿嶋市,0,66950,12846,1169
8223,2020,茨城県 潮来市,0,27604,4963,251
8224,2020,茨城県 守谷市,0,68421,14975,353
8225,2020,茨城県 常陸大宮市,0,39267,6140,594
8226,2020,茨城県 那珂市,0,53502,9424,320
8227,2020,茨城県 筑西市,0,100753,18220,960
8228,2020,茨城県 坂東市,0,52265,10076,529
8229,2020,茨城県 稲敷市,0,39039,6359,262
8230,2020,茨城県 かすみがうら市,0,40087,7599,73
8231,2020,茨城県 桜川市,0,39122,6451,135
8232,2020,茨城県 神栖市,0,95454,22228,867
8233,2020,茨城県 行方市,0,32185,5580,4
8234,2020,茨城県 鉾田市,0,45953,9227,584
8235,2020,茨城県 つくばみらい市,0,49872,9839,2190
8236,2020,茨城県 小美玉市,0,48870,9678,462
8302,2020,茨城県 東茨城郡 茨城町,0,31401,5550,107
8309,2020,茨城県 東茨城郡 大洗町,0,15715,2707,186
8310,2020,茨城県 東茨城郡 城里町,0,18097,2695,18
8341,2020,茨城県 那珂郡 東海村,0,37891,7445,394
8364,2020,茨城県 久慈郡 大子町,0,15736,1833,25
8442,2020,茨城県 稲敷郡 美浦村,0,14602,2672,28
8443,2020,茨城県 稲敷郡 阿見町,0,48553,10102,858
8447,2020,茨城県 稲敷郡 河内町,0,8231,1282,6
8521,2020,茨城県 結城郡 八千代町,0,21026,4302,84
8542,2020,茨城県 猿島郡 五霞町,0,8093,1335,87
8546,2020,茨城県 猿島郡 境町,0,24201,4925,119
8564,2020,茨城県 北相馬郡 利根町,0,15340,1978,14
9201,2020,栃木県 宇都宮市,0,518757,109926,16494
9202,2020,栃木県 足利市,0,144746,25619,1905
9203,2020,栃木県 栃木市,0,155549,29062,1182
9204,2020,栃木県 佐野市,0,116228,22252,1425
9205,2020,栃木県 鹿沼市,0,94033,17486,563
9206,2020,栃木県 日光市,0,77661,12899,757
9208,2020,栃木県 小山市,0,166666,36322,2836
9209,2020,栃木県 真岡市,0,78190,16141,820
9210,2020,栃木県 大田原市,0,72087,14448,1843
