id_muni2020,name_muni2020,cl_code_gender,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_total,ratio_pop_age20_39
3381,岩手県 胆沢郡 金ケ崎町,0,14973,3901,NA,15535,2930,114,3.753422827756636,-24.89105357600615
3402,岩手県 西磐井郡 平泉町,0,9253,2429,NA,7252,1064,NA,-21.625418783097373,-56.195965417867434
3441,岩手県 気仙郡 住田町,0,9036,1939,NA,5045,708,NA,-44.16777335104028,-63.48633316142342
3461,岩手県 上閉伊郡 大槌町,0,21292,5735,NA,11004,1671,35,-48.318617321059556,-70.86312118570184
3482,岩手県 下閉伊郡 山田町,0,25321,6596,NA,14320,2132,9,-43.44615141582086,-67.6773802304427
3483,岩手県 下閉伊郡 岩泉町,0,18236,4003,NA,8726,1095,22,-52.14959420925642,-72.64551586310267
3484,岩手県 下閉伊郡 田野畑村,0,5225,1341,NA,3059,379,NA,-41.45454545454545,-71.73750932140194
3485,岩手県 下閉伊郡 普代村,0,4023,1114,NA,2487,299,1,-38.18046234153617,-73.15978456014362
3501,岩手県 九戸郡 軽米町,0,13768,3235,NA,8421,1118,1,-38.83643230679837,-65.4404945904173
3503,岩手県 九戸郡 野田村,0,5304,1247,NA,3936,566,5,-25.791855203619907,-54.611066559743385
3506,岩手県 九戸郡 九戸村,0,8496,2128,NA,5378,596,NA,-36.69962335216572,-71.99248120300751
3507,岩手県 九戸郡 洋野町,0,24403,6309,NA,15091,1985,4,-38.1592427160595,-68.53701061974957
3524,岩手県 二戸郡 一戸町,0,20861,4983,NA,11494,1487,14,-44.901970183596184,-70.15853903271122
4100,宮城県 仙台市,0,792036,285521,NA,1096704,257537,37735,38.46643334393891,-9.801030397063615
4202,宮城県 石巻市,0,186094,53893,NA,140151,25380,2086,-24.6880608724623,-52.90668546935595
4203,宮城県 塩竈市,0,61040,18431,4,52203,9288,337,-14.477391874180867,-49.606640985296515
4205,宮城県 気仙沼市,0,92246,26383,NA,61147,8608,646,-33.71311493181276,-67.37292953796006
4206,宮城県 白石市,0,41275,11340,NA,32758,5397,233,-20.634766807995153,-52.40740740740741
4207,宮城県 名取市,0,49715,15684,2,78718,16982,1099,58.33852961882731,8.275950012751853
4208,宮城県 角田市,0,33731,9459,NA,27976,4704,120,-17.061456820135778,-50.269584522676816
4209,宮城県 多賀城市,0,50785,18439,NA,62827,14145,1255,23.711725903317916,-23.287596941265797
4211,宮城県 岩沼市,0,34910,11517,NA,44068,9228,408,26.233171011171574,-19.874967439437352
4212,宮城県 登米市,0,98568,25313,NA,76037,12671,350,-22.858331304277247,-49.942717180895194
4213,宮城県 栗原市,0,95801,23532,NA,64637,9678,223,-32.52993183787226,-58.873023967363594
4214,宮城県 東松島市,0,36865,11390,NA,39098,7935,1,6.057235860572363,-30.333625987708512
4215,宮城県 大崎市,0,130266,37220,NA,127330,24515,911,-2.2538498149939357,-34.134873723804404
4216,宮城県 富谷市,0,13930,4741,NA,51651,9839,204,270.7896625987078,107.53005695001056
4301,宮城県 刈田郡 蔵王町,0,13833,3646,NA,11418,1844,18,-17.45825200607244,-49.424026330224905
4302,宮城県 刈田郡 七ヶ宿町,0,2926,562,NA,1262,183,NA,-56.86944634313056,-67.43772241992883
4321,宮城県 柴田郡 大河原町,0,19332,6040,NA,23571,4888,233,21.92737430167597,-19.07284768211921
4322,宮城県 柴田郡 村田町,0,13370,3770,NA,10666,1852,53,-20.224382946896036,-50.87533156498674
4323,宮城県 柴田郡 柴田町,0,32106,10549,NA,38271,8182,597,19.20201831433377,-22.438145795810026
4324,宮城県 柴田郡 川崎町,0,10636,2905,NA,8345,1378,23,-21.540052651372697,-52.5645438898451
4341,宮城県 伊具郡 丸森町,0,20849,4984,NA,12262,1740,19,-41.186627656002685,-65.08828250401284
4361,宮城県 亘理郡 亘理町,0,27822,8276,NA,33087,6063,174,18.92387319387534,-26.73997100048332
4362,宮城県 亘理郡 山元町,0,17630,5061,NA,12046,1837,16,-31.67328417470221,-63.702825528551664
4401,宮城県 宮城郡 松島町,0,17246,4977,NA,13323,2055,6,-22.74730372260234,-58.71006630500302
4404,宮城県 宮城郡 七ヶ浜町,0,16393,5222,NA,18132,3161,29,10.608186421033361,-39.467636920720025
4406,宮城県 宮城郡 利府町,0,11201,3541,NA,35182,7049,224,214.09695562896172,99.0680598700932
4421,宮城県 黒川郡 大和町,0,18662,5562,NA,28786,6832,568,54.24927660486549,22.833513124775262
4422,宮城県 黒川郡 大郷町,0,10172,2907,NA,7813,1310,7,-23.191112858828156,-54.93636050911592
4424,宮城県 黒川郡 大衡村,0,5200,1486,NA,5849,1239,6,12.48076923076924,-16.621803499327047
4444,宮城県 加美郡 色麻町,0,8865,2412,NA,6698,1123,12,-24.444444444444446,-53.441127694859034
4445,宮城県 加美郡 加美町,0,30996,8281,NA,21943,3567,11,-29.206994450896893,-56.92549209032725
4501,宮城県 遠田郡 涌谷町,0,21319,6203,NA,15388,2539,30,-27.820254233313,-59.06819280993068
4505,宮城県 遠田郡 美里町,0,28152,7970,NA,23994,4010,76,-14.76982097186701,-49.68632371392723
4581,宮城県 牡鹿郡 女川町,0,16105,4376,NA,6430,1289,22,-60.07451102142192,-70.5438756855576
4606,宮城県 本吉郡 南三陸町,0,22243,5712,NA,12225,1813,7,-45.03888863912242,-68.25980392156863
5201,秋田県 秋田市,0,304823,100732,NA,307672,55705,6159,0.9346407587353944,-44.69979748242863
5202,秋田県 能代市,0,76028,20079,NA,49968,6676,19,-34.2768453727574,-66.75133223766123
5203,秋田県 横手市,0,120479,31661,NA,85555,12488,200,-28.987624399272903,-60.557152332522655
5204,秋田県 大館市,0,95529,25792,NA,69237,10361,488,-27.52253242470872,-59.828629032258064
5206,秋田県 男鹿市,0,47829,12974,NA,25154,2873,148,-47.40847602918732,-77.85571142284569
5207,秋田県 湯沢市,0,65532,16902,NA,42091,5610,67,-35.7703106879082,-66.80866169684062
5209,秋田県 鹿角市,0,45615,11602,NA,29088,3902,109,-36.231502795133174,-66.36786760903293
5210,秋田県 由利本荘市,0,95748,26711,NA,74707,12034,539,-21.975393741905837,-54.94739994758714
5211,秋田県 潟上市,0,32895,10028,NA,31720,5080,135,-3.571971424228604,-49.34184284004787
5212,秋田県 大仙市,0,106428,28576,NA,77657,11766,424,-27.033299507648366,-58.82558790593505
5213,秋田県 北秋田市,0,51210,12569,NA,30198,3728,63,-41.031048623315755,-70.3397247195481
5214,秋田県 にかほ市,0,31428,8735,NA,23435,3325,10,-25.43273514063892,-61.934745277618774
5215,秋田県 仙北市,0,39098,10687,NA,24610,3168,97,-37.05560386720549,-70.35650790680266
5303,秋田県 鹿角郡 小坂町,0,10526,2417,NA,4780,558,NA,-54.58863765912978,-76.91352916839057
5327,秋田県 北秋田郡 上小阿仁村,0,4352,926,NA,2063,206,NA,-52.59650735294117,-77.7537796976242
5346,秋田県 山本郡 藤里町,0,5837,1400,NA,2896,317,NA,-50.385471989035466,-77.35714285714286
5348,秋田県 山本郡 三種町,0,26089,6890,NA,15254,1814,1,-41.53091341178274,-73.67198838896952
5349,秋田県 山本郡 八峰町,0,11638,2898,NA,6577,749,1,-43.486853411239046,-74.15458937198068
5361,秋田県 南秋田郡 五城目町,0,15953,3994,NA,8538,1022,8,-46.48028583965398,-74.41161742613922
5363,秋田県 南秋田郡 八郎潟町,0,8228,2382,NA,5583,717,5,-32.14632960622266,-69.89924433249371
5366,秋田県 南秋田郡 井川町,0,6380,1748,NA,4566,557,26,-28.43260188087774,-68.13501144164759
5368,秋田県 南秋田郡 大潟村,0,3334,981,NA,3011,525,21,-9.6880623875225,-46.48318042813455
5434,秋田県 仙北郡 美郷町,0,26356,6983,NA,18613,2668,2,-29.37850963727424,-61.79292567664327
5463,秋田県 雄勝郡 羽後町,0,21399,5467,NA,13825,1983,17,-35.39417729800458,-63.72782147430035
5464,秋田県 雄勝郡 東成瀬村,0,4011,981,NA,2704,420,35,-32.58539017701322,-57.18654434250765
6201,山形県 山形市,0,237041,72723,6,247590,48430,5333,4.450284971798135,-33.404837534205136
6202,山形県 米沢市,0,92823,26079,NA,81252,15884,887,-12.465660450534887,-39.092756624103686
6203,山形県 鶴岡市,0,153330,40651,NA,122347,20028,805,-20.20674362486141,-50.731839315146
6204,山形県 酒田市,0,125622,34925,NA,100273,15888,846,-20.178790339271778,-54.50823192555476
6205,山形県 新庄市,0,42911,11973,NA,34432,5793,255,-19.759502225536572,-51.61613630669005
6206,山形県 寒河江市,0,41048,11196,NA,40189,7570,239,-2.0926719937633953,-32.38656663093962
6207,山形県 上山市,0,38533,10078,NA,29110,4361,184,-24.45436379207433,-56.727525302639414
6208,山形県 村山市,0,32324,8050,NA,22516,3379,31,-30.342779358990224,-58.024844720496894
6209,山形県 長井市,0,33286,8660,2,26543,4606,208,-20.257766027759416,-46.812933025404156
6210,山形県 天童市,0,52597,15382,NA,62140,12486,209,18.143620358575575,-18.827200624106098
6211,山形県 東根市,0,40559,11411,NA,47682,10152,349,17.562070070761116,-11.033213565857503
6212,山形県 尾花沢市,0,25231,6438,NA,14971,2057,2,-40.664262217113865,-68.04908356632495
6213,山形県 南陽市,0,36682,9481,NA,30420,5419,72,-17.071043018374134,-42.84358190064339
6301,山形県 東村山郡 山辺町,0,14281,3779,NA,13725,2199,12,-3.893284783978712,-41.810002646202705
6302,山形県 東村山郡 中山町,0,11624,3080,NA,10746,1771,NA,-7.553337921541637,-42.50000000000001
6321,山形県 西村山郡 河北町,0,21880,5488,NA,17641,2742,16,-19.373857404021933,-50.03644314868805
6322,山形県 西村山郡 西川町,0,9473,2204,NA,4956,613,4,-47.68288820859284,-72.1869328493648
6323,山形県 西村山郡 朝日町,0,11109,2506,NA,6366,816,1,-42.69511207129355,-67.43814844373503
6324,山形県 西村山郡 大江町,0,11374,2655,NA,7646,1170,NA,-32.77650782486372,-55.93220338983051
6341,山形県 北村山郡 大石田町,0,10685,2703,NA,6577,895,NA,-38.44642021525503,-66.88864224935257
6361,山形県 最上郡 金山町,0,8037,2124,NA,5071,774,NA,-36.9043175314172,-63.55932203389831
6362,山形県 最上郡 最上町,0,13190,3443,NA,8080,1081,NA,-38.74147081122062,-68.602962532675
6363,山形県 最上郡 舟形町,0,8028,2151,NA,5007,668,NA,-37.63079222720478,-68.94467689446768
6364,山形県 最上郡 真室川町,0,12888,3306,NA,7203,952,NA,-44.11080074487895,-71.20387174833635
6365,山形県 最上郡 大蔵村,0,5301,1341,NA,3028,419,NA,-42.87870213167327,-68.75466070096942
6366,山形県 最上郡 鮭川村,0,6645,1818,NA,3902,509,NA,-41.279157261098575,-72.00220022002199
6367,山形県 最上郡 戸沢村,0,7601,1863,NA,4199,579,NA,-44.75726878042363,-68.92109500805152
6381,山形県 東置賜郡 高畠町,0,27440,7346,NA,22463,3871,23,-18.13775510204082,-47.304655594881574
6382,山形県 東置賜郡 川西町,0,22423,5949,NA,14558,2204,9,-35.07559202604469,-62.95175659774752
6401,山形県 西置賜郡 小国町,0,12221,3067,NA,7107,987,10,-41.84600278209639,-67.81871535702642
6402,山形県 西置賜郡 白鷹町,0,18821,4526,NA,12890,1890,3,-31.51267201530206,-58.241272646928856
6403,山形県 西置賜郡 飯豊町,0,10220,2592,NA,6613,1065,3,-35.29354207436399,-58.91203703703704
6426,山形県 東田川郡 三川町,0,8479,2271,NA,7601,1310,14,-10.354994692770369,-42.31616028181418
6428,山形県 東田川郡 庄内町,0,27798,7333,NA,20151,3134,50,-27.509173321821713,-57.26169371335062
6461,山形県 飽海郡 遊佐町,0,20412,5337,NA,13032,1674,3,-36.155202821869494,-68.63406408094434
7201,福島県 福島市,0,270487,83119,NA,282693,53594,7229,4.5126013449814595,-35.52136094033855
7202,福島県 会津若松市,0,130883,37031,NA,117376,21321,2249,-10.319904036429485,-42.423915098161004
7203,福島県 郡山市,0,286451,94389,63,327692,68024,8619,14.397226750823,-27.932280244520015
7204,福島県 いわき市,0,342074,97164,1,332931,60175,7913,-2.6728134848015395,-38.068626240171255
7205,福島県 白河市,0,60253,17601,NA,59491,11442,841,-1.2646673194695701,-34.99232998125107
7207,福島県 須賀川市,0,69553,20278,NA,74992,14231,1041,7.81993587623826,-29.82049511786172
7208,福島県 喜多方市,0,60456,14562,NA,44760,7291,1,-25.962683604604997,-49.931328114270016
7209,福島県 相馬市,0,38332,10243,NA,34865,6483,533,-9.044662423040805,-36.70799570438348
7210,福島県 二本松市,0,66709,17763,NA,53557,9404,318,-19.71548066977469,-47.05849237178404
7211,福島県 田村市,0,48932,12184,NA,35169,5774,171,-28.12678819586365,-52.60998030203545
7212,福島県 南相馬市,0,74296,20572,NA,59005,9345,2484,-20.581188758479595,-54.57417849504181
7213,福島県 伊達市,0,74186,19918,NA,58240,9459,171,-21.494621626722022,-52.51029219801184
7214,福島県 本宮市,0,27732,7803,NA,30236,6133,11,9.029280253858364,-21.402024862232473
7301,福島県 伊達郡 桑折町,0,14901,4031,NA,11459,1794,17,-23.099120864371514,-55.49491441329695
7303,福島県 伊達郡 国見町,0,12050,3204,NA,8639,1225,2,-28.307053941908713,-61.7665418227216
7308,福島県 伊達郡 川俣町,0,21099,5459,NA,12170,1702,129,-42.31954121048391,-68.82212859498075
7322,福島県 安達郡 大玉村,0,7837,2167,NA,8900,1933,28,13.563863723363534,-10.798338717120448
7342,福島県 岩瀬郡 鏡石町,0,11437,3398,NA,12318,2533,6,7.703068986622363,-25.45615067686875
7344,福島県 岩瀬郡 天栄村,0,6820,1849,NA,5194,897,NA,-23.841642228739,-51.48729042725797
7362,福島県 南会津郡 下郷町,0,10025,2296,NA,5264,601,NA,-47.49127182044888,-73.8240418118467
7364,福島県 南会津郡 檜枝岐村,0,765,216,NA,504,77,NA,-34.11764705882353,-64.35185185185186
7367,福島県 南会津郡 只見町,0,7271,1444,NA,4044,459,1,-44.38179067528538,-68.21329639889197
7368,福島県 南会津郡 南会津町,0,24119,5543,NA,14451,1889,42,-40.084580621087106,-65.92098141800469
7402,福島県 耶麻郡 北塩原村,0,3869,1004,NA,2556,407,1,-33.93641767898682,-59.462151394422314
7405,福島県 耶麻郡 西会津町,0,11490,2213,NA,5770,713,2,-49.782419495213226,-67.78129236330773
7407,福島県 耶麻郡 磐梯町,0,4501,1059,NA,3322,529,NA,-26.194179071317482,-50.04721435316336
7408,福島県 耶麻郡 猪苗代町,0,19717,4802,NA,13552,1991,47,-31.26743419384288,-58.5381091211995
7421,福島県 河沼郡 会津坂下町,0,20504,4988,NA,15068,2492,26,-26.511900117050335,-50.04009623095429
7422,福島県 河沼郡 湯川村,0,3789,915,NA,3081,484,NA,-18.685669041963582,-47.10382513661202
7423,福島県 河沼郡 柳津町,0,5678,1195,NA,3081,372,NA,-45.73793589292004,-68.87029288702928
7444,福島県 大沼郡 三島町,0,3389,704,NA,1452,165,NA,-57.155503098259075,-76.5625
7445,福島県 大沼郡 金山町,0,4790,807,NA,1862,156,1,-61.127348643006265,-80.66914498141264
7446,福島県 大沼郡 昭和村,0,2629,491,NA,1246,150,NA,-52.60555344237352,-69.4501018329939
7447,福島県 大沼郡 会津美里町,0,27945,6728,NA,19014,2809,144,-31.95920558239399,-58.24910820451843
7461,福島県 西白河郡 西郷村,0,12744,3885,NA,20808,4610,386,63.27683615819208,18.661518661518663
7464,福島県 西白河郡 泉崎村,0,5577,1548,NA,6213,1159,NA,11.403980634749855,-25.12919896640827
7465,福島県 西白河郡 中島村,0,4448,1186,NA,4885,920,NA,9.824640287769792,-22.428330522765595
7466,福島県 西白河郡 矢吹町,0,17578,5194,NA,17287,3380,3,-1.6554784389577915,-34.92491336157104
7481,福島県 東白川郡 棚倉町,0,16105,4169,NA,13343,2423,83,-17.14995343061161,-41.8805468937395
7482,福島県 東白川郡 矢祭町,0,8074,1807,NA,5392,812,NA,-33.217735942531576,-55.06364139457665
7483,福島県 東白川郡 塙町,0,12060,2753,NA,8302,1273,27,-31.160862354892206,-53.75953505266982
7484,福島県 東白川郡 鮫川村,0,5537,1249,NA,3049,444,NA,-44.93407982662091,-64.4515612489992
7501,福島県 石川郡 石川町,0,21731,5790,1,14644,2194,71,-32.61239703649165,-62.10708117443868
7502,福島県 石川郡 玉川村,0,7431,2092,NA,6392,1172,8,-13.981967433723586,-43.977055449330784
7503,福島県 石川郡 平田村,0,8804,2255,NA,5826,969,6,-33.8255338482508,-57.028824833702885
7504,福島県 石川郡 浅川町,0,7488,1934,NA,6036,1001,27,-19.39102564102564,-48.24198552223371
7505,福島県 石川郡 古殿町,0,7879,1810,NA,4825,658,NA,-38.761264119812154,-63.64640883977901
7521,福島県 田村郡 三春町,0,19047,4912,NA,17018,2831,117,-10.652596209376808,-42.365635179153095
7522,福島県 田村郡 小野町,0,14085,3514,NA,9471,1514,44,-32.75825346112886,-56.91519635742743
7541,福島県 双葉郡 広野町,0,5335,1557,NA,5412,827,512,1.4432989690721598,-46.885035324341686
7542,福島県 双葉郡 楢葉町,0,8366,2233,NA,3710,582,67,-55.65383695912025,-73.93640841916704
7543,福島県 双葉郡 富岡町,0,14941,4746,NA,2128,414,204,-85.75731209423734,-91.27686472819217
7544,福島県 双葉郡 川内村,0,4132,945,NA,2044,284,71,-50.5324298160697,-69.94708994708995
7545,福島県 双葉郡 大熊町,0,9296,2995,NA,847,306,5,-90.88855421686746,-89.78297161936561
7546,福島県 双葉郡 双葉町,0,8017,2357,NA,NA,NA,NA,NA,NA
7547,福島県 双葉郡 浪江町,0,22601,6194,NA,1923,269,247,-91.49152692358746,-95.65708750403617
7548,福島県 双葉郡 葛尾村,0,1992,467,NA,420,55,NA,-78.91566265060241,-88.22269807280514
7561,福島県 相馬郡 新地町,0,8704,2278,NA,7905,1438,25,-9.1796875,-36.874451273046525
7564,福島県 相馬郡 飯舘村,0,8331,2096,NA,1318,117,4,-84.1795702796783,-94.41793893129771
8201,茨城県 水戸市,0,239742,78380,NA,270685,56086,7606,12.906791467494227,-28.44348047971421
8202,茨城県 日立市,0,215498,69521,NA,174508,31230,2692,-19.0210582000761,-55.07832165820399
8203,茨城県 土浦市,0,121300,39026,NA,142074,29058,3354,17.12613355317394,-25.541946394711225
8204,茨城県 古河市,0,117691,38440,NA,139344,28609,1313,18.39817828041226,-25.574921956295526
8205,茨城県 石岡市,0,76137,22234,NA,73061,12760,1545,-4.0400856351051395,-42.610416479265986
8207,茨城県 結城市,0,49387,15206,NA,50645,9753,473,2.5472290278818255,-35.86084440352493
8208,茨城県 龍ケ崎市,0,43132,13457,NA,76420,14684,1424,77.17703793007512,9.117931188229168
8210,茨城県 下妻市,0,39337,11417,NA,42521,8361,713,8.094160713831755,-26.767101690461594
8211,茨城県 常総市,0,60809,17886,NA,60834,11754,575,0.04111233534509484,-34.283797383428386
8212,茨城県 常陸太田市,0,59503,14473,NA,48602,7203,72,-18.320084701611684,-50.2314654874594
8214,茨城県 高萩市,0,32436,9794,NA,27699,4592,308,-14.604143544210135,-53.1141515213396
8215,茨城県 北茨城市,0,47670,13715,1,41801,7187,252,-12.311726452695614,-47.59752096244987
8216,茨城県 笠間市,0,73070,21161,NA,73173,12891,879,0.140960722594774,-39.08132885969472
8217,茨城県 取手市,0,97715,33271,NA,104524,18438,1119,6.968223916491834,-44.58236903008627
8219,茨城県 牛久市,0,40164,12931,2,84651,15781,1132,110.76337018225276,22.040058773490067
8220,茨城県 つくば市,0,127402,43644,NA,241656,57919,17762,89.6799108334249,32.70781779855192
8221,茨城県 ひたちなか市,0,125945,41963,NA,156581,31738,3298,24.324903727817706,-24.36670400114387
8222,茨城県 鹿嶋市,0,51355,19264,NA,66950,12846,1169,30.367052867296263,-33.316029900332225
8223,茨城県 潮来市,0,29075,8702,NA,27604,4963,251,-5.059329320722272,-42.9671339921857
8224,茨城県 守谷市,0,17585,5658,NA,68421,14975,353,289.08729030423655,164.66949452103216
8225,茨城県 常陸大宮市,0,50332,12061,NA,39267,6140,594,-21.984026066915686,-49.09211508166818
8226,茨城県 那珂市,0,44768,12474,NA,53502,9424,320,19.509471050750538,-24.450857784191115
8227,茨城県 筑西市,0,110846,33610,NA,100753,18220,960,-9.10542554535121,-45.789943469205596
8228,茨城県 坂東市,0,55204,17031,NA,52265,10076,529,-5.323889573219331,-40.8372966942634
8229,茨城県 稲敷市,0,43257,12146,NA,39039,6359,262,-9.751022955822176,-47.64531533014984
8230,茨城県 かすみがうら市,0,38797,12697,NA,40087,7599,73,3.324999355620273,-40.15121682287155
8231,茨城県 桜川市,0,51171,14446,NA,39122,6451,135,-23.546540032440245,-55.344039872629104
8232,茨城県 神栖市,0,67364,23766,NA,95454,22228,867,41.69883023573422,-6.471429773626191
8233,茨城県 行方市,0,42660,11692,NA,32185,5580,4,-24.554617909048293,-52.275059869996575
8234,茨城県 鉾田市,0,47731,13721,NA,45953,9227,584,-3.725042425258218,-32.75271481670432
8235,茨城県 つくばみらい市,0,32917,10109,NA,49872,9839,2190,51.508339156059165,-2.67088732812345
8236,茨城県 小美玉市,0,44371,13841,NA,48870,9678,462,10.13950553289311,-30.07730655299472
8302,茨城県 東茨城郡 茨城町,0,32901,9514,NA,31401,5550,107,-4.559131941278382,-41.66491486230818
8309,茨城県 東茨城郡 大洗町,0,21244,6161,NA,15715,2707,186,-26.026172095650534,-56.06232754422984
8310,茨城県 東茨城郡 城里町,0,20461,5116,NA,18097,2695,18,-11.553687503054588,-47.322126661454256
8341,茨城県 那珂郡 東海村,0,29197,9643,NA,37891,7445,394,29.77703188683769,-22.793736389090537
8364,茨城県 久慈郡 大子町,0,29524,6693,NA,15736,1833,25,-46.70098902587725,-72.61317794710892
8442,茨城県 稲敷郡 美浦村,0,13509,4183,NA,14602,2672,28,8.090902361388697,-36.12240019125031
8443,茨城県 稲敷郡 阿見町,0,33720,10788,2,48553,10102,858,43.98873072360616,-6.358917315535784
8447,茨城県 稲敷郡 河内町,0,11516,3099,NA,8231,1282,6,-28.525529697811734,-58.631816715069384
8521,茨城県 結城郡 八千代町,0,22845,6463,NA,21026,4302,84,-7.962355001094334,-33.436484604672756
8542,茨城県 猿島郡 五霞町,0,8645,2674,NA,8093,1335,87,-6.385193753614804,-50.07479431563201
8546,茨城県 猿島郡 境町,0,25696,7940,NA,24201,4925,119,-5.818026151930267,-37.97229219143576
8564,茨城県 北相馬郡 利根町,0,14378,4765,NA,15340,1978,14,6.690777576853524,-58.48898216159497
9201,栃木県 宇都宮市,0,408908,136544,NA,518757,109926,16494,26.86398896573312,-19.494082493555187
9202,栃木県 足利市,0,165756,50208,3,144746,25619,1905,-12.675257607567747,-48.97426704907585
9203,栃木県 栃木市,0,168423,50925,NA,155549,29062,1182,-7.643849117994572,-42.93176239567992
9204,栃木県 佐野市,0,124331,36506,NA,116228,22252,1425,-6.517280485156562,-39.04563633375335
9205,栃木県 鹿沼市,0,95999,27940,NA,94033,17486,563,-2.0479379993541547,-37.41589119541875
9206,栃木県 日光市,0,97515,27230,NA,77661,12899,757,-20.359944623904013,-52.629452809401386
9208,栃木県 小山市,0,127226,42380,3,166666,36322,2836,30.999952839828325,-14.294478527607357
9209,栃木県 真岡市,0,69967,21958,NA,78190,16141,820,11.752683407892285,-26.491483741688683
9210,栃木県 大田原市,0,71276,21398,NA,72087,14448,1843,1.1378304057466648,-32.47967099728947
9211,栃木県 矢板市,0,32747,10096,NA,31165,5359,230,-4.830976883378635,-46.91957210776545
9213,栃木県 那須塩原市,0,85436,27430,NA,115210,22610,2305,34.84947797181517,-17.57200145825738
9214,栃木県 さくら市,0,34820,10301,NA,44513,9624,194,27.837449741527863,-6.572177458499173
9215,栃木県 那須烏山市,0,33562,8791,NA,24875,3783,NA,-25.883439604314407,-56.967352974633144
9216,栃木県 下野市,0,43641,14593,NA,59507,12348,2757,36.35572053802616,-15.384088261495233
9301,栃木県 河内郡 上三川町,0,24597,8883,7,30806,6439,499,25.242915802740164,-27.513227513227513
9342,栃木県 芳賀郡 益子町,0,22104,6570,6,21898,3740,195,-0.9319580166485708,-43.074581430745816
9343,栃木県 芳賀郡 茂木町,0,20051,4754,NA,11891,1526,22,-40.696224627200635,-67.90071518721076
9344,栃木県 芳賀郡 市貝町,0,10459,2807,NA,11262,2169,108,7.6775982407495835,-22.728892055575344
9345,栃木県 芳賀郡 芳賀町,0,16669,4644,NA,14961,2652,58,-10.24656548083268,-42.894056847545215
9361,栃木県 下都賀郡 壬生町,0,35037,11881,48,39474,8003,773,12.66375545851528,-32.640350138877196
9364,栃木県 下都賀郡 野木町,0,16454,5448,NA,24913,4868,13,51.40999149143066,-10.646108663729814
9384,栃木県 塩谷郡 塩谷町,0,14930,4026,NA,10354,1543,1,-30.649698593436035,-61.67411823149528
9386,栃木県 塩谷郡 高根沢町,0,22765,6615,NA,29229,7125,348,28.394465187788278,7.709750566893425
9407,栃木県 那須郡 那須町,0,26824,7452,NA,23956,3187,246,-10.691917685654639,-57.23295759527643
9411,栃木県 那須郡 那珂川町,0,22704,5738,NA,15215,2263,27,-32.9853770260747,-60.561171139769954
10201,群馬県 前橋市,0,311121,96723,NA,332149,60216,19434,6.758785167185755,-37.74386650538135
10202,群馬県 高崎市,0,323403,102227,NA,372973,73825,6505,15.327625284861313,-27.783266651667372
10203,群馬県 桐生市,0,147744,42839,NA,106445,17196,881,-27.953081004981595,-59.85900697962136
10204,群馬県 伊勢崎市,0,159069,48377,NA,211850,45591,3572,33.18119809642357,-5.758935031109824
10205,群馬県 太田市,0,175381,56754,NA,223014,47662,3574,27.159726538222493,-16.020016210311173
10206,群馬県 沼田市,0,56828,15687,NA,45337,7500,395,-20.22066586893785,-52.1897112258558
10207,群馬県 館林市,0,70245,22016,1,75309,14430,712,7.209054025197514,-34.45675872093024
10208,群馬県 渋川市,0,88838,25988,NA,74581,12611,537,-16.048312658997276,-51.47375711867015
10209,群馬県 藤岡市,0,63594,18704,NA,63261,11319,405,-0.5236343051231218,-39.48353293413174
10210,群馬県 富岡市,0,53200,15241,NA,47446,7962,273,-10.815789473684212,-47.759333377074995
10211,群馬県 安中市,0,62274,16946,NA,54907,8674,308,-11.829977197546327,-48.81387938156497
10212,群馬県 みどり市,0,44064,13577,NA,49648,9094,658,12.672476397966603,-33.019076379170656
10344,群馬県 北群馬郡 榛東村,0,10030,3292,NA,14216,3040,57,41.734795613160514,-7.654921020656136
10345,群馬県 北群馬郡 吉岡町,0,11501,3515,NA,21792,4666,51,89.47917572385009,32.74537695590327
10366,群馬県 多野郡 上野村,0,2309,430,NA,1128,185,NA,-51.14768297964487,-56.97674418604651
10367,群馬県 多野郡 神流町,0,5469,1128,NA,1645,137,NA,-69.9213750228561,-87.85460992907801
10382,群馬県 甘楽郡 下仁田町,0,15228,3593,NA,6576,693,NA,-56.816390858944054,-80.71249652101308
10383,群馬県 甘楽郡 南牧村,0,5893,1061,NA,1611,115,NA,-72.66248090955371,-89.16116870876532
10384,群馬県 甘楽郡 甘楽町,0,13937,3921,NA,12491,2044,298,-10.375260099017003,-47.87044121397602
10421,群馬県 吾妻郡 中之条町,0,22618,5487,NA,15386,2161,73,-31.974533557343708,-60.61600145799162
10424,群馬県 吾妻郡 長野原町,0,7237,1894,NA,5095,723,49,-29.597899682188753,-61.826821541710665
10425,群馬県 吾妻郡 嬬恋村,0,10737,2897,NA,8850,1341,15,-17.574741547918414,-53.71073524335519
10426,群馬県 吾妻郡 草津町,0,9341,2563,NA,6049,912,384,-35.24247939192806,-64.41669918064767
10428,群馬県 吾妻郡 高山村,0,4788,1277,NA,3511,618,NA,-26.670843776106935,-51.60532498042287
10429,群馬県 吾妻郡 東吾妻町,0,19975,4958,NA,12728,1823,18,-36.28035043804756,-63.23114158935055
10443,群馬県 利根郡 片品村,0,6134,1550,NA,3993,479,22,-34.90381480273883,-69.09677419354838
