id_muni2020,name_muni2020,cl_code_gender,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_total,ratio_pop_age20_39
3484,岩手県 下閉伊郡 田野畑村,1,2581,720,NA,1527,211,NA,-40.83688492832236,-70.69444444444444
3485,岩手県 下閉伊郡 普代村,1,2030,597,NA,1244,159,1,-38.71921182266009,-73.36683417085428
3501,岩手県 九戸郡 軽米町,1,6629,1612,NA,4090,575,NA,-38.30140292653492,-64.33002481389578
3503,岩手県 九戸郡 野田村,1,2407,531,NA,1863,287,5,-22.600747818861656,-45.951035781544256
3506,岩手県 九戸郡 九戸村,1,4098,1077,NA,2556,307,NA,-37.6281112737921,-71.49489322191272
3507,岩手県 九戸郡 洋野町,1,11673,3078,NA,7101,1046,4,-39.16730917501927,-66.01689408706952
3524,岩手県 二戸郡 一戸町,1,10008,2523,NA,5498,764,8,-45.06394884092726,-69.71858898137138
4100,宮城県 仙台市,1,393642,143386,NA,531617,127449,20293,35.05088379796872,-11.114753183713887
4202,宮城県 石巻市,1,90490,26661,NA,68338,13322,1296,-24.48005304453531,-50.031881774877164
4203,宮城県 塩竈市,1,29488,8988,3,24877,4583,226,-15.63686923494303,-49.00979083222074
4205,宮城県 気仙沼市,1,44966,13116,NA,29905,4580,490,-33.49419561446426,-65.08081732235438
4206,宮城県 白石市,1,19950,5672,NA,15976,2845,114,-19.91979949874687,-49.84132581100141
4207,宮城県 名取市,1,24687,7792,2,38567,8415,640,56.22392352250172,7.995379876796704
4208,宮城県 角田市,1,16546,4960,NA,13797,2545,79,-16.614287441073373,-48.68951612903226
4209,宮城県 多賀城市,1,26354,9641,NA,31359,7355,738,18.991424451696126,-23.711233274556587
4211,宮城県 岩沼市,1,17357,5891,NA,21684,4670,289,24.92942328743446,-20.726531997962994
4212,宮城県 登米市,1,47860,13082,NA,37163,6794,190,-22.350605933974087,-48.06604494725577
4213,宮城県 栗原市,1,46106,12021,NA,31134,5174,112,-32.47299700689715,-56.95865568588303
4214,宮城県 東松島市,1,18289,5902,NA,19089,4157,1,4.374214008420352,-29.566248729244325
4215,宮城県 大崎市,1,63063,18794,NA,62429,12823,603,-1.0053438624867184,-31.770777907842927
4216,宮城県 富谷市,1,6915,2293,NA,25091,4788,105,262.84887924801154,108.80941997383343
4301,宮城県 刈田郡 蔵王町,1,6781,1907,NA,5569,967,10,-17.873469989677037,-49.292081803880436
4302,宮城県 刈田郡 七ヶ宿町,1,1410,300,NA,620,107,NA,-56.02836879432624,-64.33333333333333
4321,宮城県 柴田郡 大河原町,1,9487,3019,NA,11530,2514,150,21.534731738168023,-16.72739317654852
4322,宮城県 柴田郡 村田町,1,6599,1996,NA,5293,1005,21,-19.79087740566753,-49.64929859719439
4323,宮城県 柴田郡 柴田町,1,16069,5557,NA,19342,4526,373,20.368411226585348,-18.553176174194707
4324,宮城県 柴田郡 川崎町,1,5264,1574,NA,4100,683,16,-22.112462006079024,-56.60736975857687
4341,宮城県 伊具郡 丸森町,1,10330,2680,NA,6117,971,12,-40.78412391093901,-63.768656716417915
4361,宮城県 亘理郡 亘理町,1,13525,4156,NA,16212,3098,120,19.866913123844743,-25.457170356111646
4362,宮城県 亘理郡 山元町,1,8705,2550,NA,5978,980,10,-31.3268236645606,-61.568627450980394
4401,宮城県 宮城郡 松島町,1,8426,2421,NA,6414,1064,6,-23.878471398053648,-56.051218504750096
4404,宮城県 宮城郡 七ヶ浜町,1,8247,2664,NA,9024,1671,16,9.421607857402691,-37.27477477477478
4406,宮城県 宮城郡 利府町,1,5496,1822,NA,17162,3495,120,212.26346433770016,91.82217343578485
4421,宮城県 黒川郡 大和町,1,9524,3016,NA,14979,3671,372,57.276354472910555,21.71750663129974
4422,宮城県 黒川郡 大郷町,1,5057,1540,NA,3814,664,4,-24.57979038955903,-56.88311688311689
4424,宮城県 黒川郡 大衡村,1,2575,795,NA,2938,685,6,14.097087378640772,-13.83647798742138
4444,宮城県 加美郡 色麻町,1,4409,1299,NA,3246,570,8,-26.37786346110229,-56.12009237875289
4445,宮城県 加美郡 加美町,1,15216,4300,NA,10767,1914,7,-29.23895899053628,-55.488372093023266
4501,宮城県 遠田郡 涌谷町,1,10432,3238,NA,7520,1383,18,-27.91411042944786,-57.28844966028412
4505,宮城県 遠田郡 美里町,1,13673,4036,NA,11616,2090,58,-15.04424778761062,-48.216055500495536
4581,宮城県 牡鹿郡 女川町,1,8090,2326,NA,3351,732,22,-58.57849196538937,-68.52966466036114
4606,宮城県 本吉郡 南三陸町,1,10875,2969,NA,5980,995,6,-45.01149425287356,-66.48703267093296
5201,秋田県 秋田市,1,147553,49155,NA,145411,27701,3736,-1.4516817685848449,-43.64561082290713
5202,秋田県 能代市,1,35937,9698,NA,22932,3469,10,-36.18832957675933,-64.2297380903279
5203,秋田県 横手市,1,58124,15720,NA,40326,6378,123,-30.620741862225586,-59.42748091603054
5204,秋田県 大館市,1,45461,12394,NA,32551,5363,295,-28.397967488616615,-56.729062449572375
5206,秋田県 男鹿市,1,22981,6503,NA,11860,1499,86,-48.39215003698708,-76.94910041519299
5207,秋田県 湯沢市,1,31370,8291,NA,20115,2971,37,-35.87822760599298,-64.16596309250994
5209,秋田県 鹿角市,1,21618,5668,NA,13684,2118,72,-36.700897400314545,-62.63232180663374
5210,秋田県 由利本荘市,1,45953,13386,NA,35842,6588,286,-22.00291602289296,-50.78440161362619
5211,秋田県 潟上市,1,15797,4951,NA,14967,2584,90,-5.254162182692912,-47.80852353059988
5212,秋田県 大仙市,1,51192,14048,NA,36287,6044,181,-29.11587748085639,-56.97608200455582
5213,秋田県 北秋田市,1,24501,6119,NA,14157,2054,44,-42.21868495163462,-66.43242359862722
5214,秋田県 にかほ市,1,14937,4340,NA,11218,1890,9,-24.897904532369285,-56.4516129032258
5215,秋田県 仙北市,1,18888,5344,NA,11408,1622,51,-39.60186361711139,-69.64820359281437
5303,秋田県 鹿角郡 小坂町,1,4973,1189,NA,2232,304,NA,-55.11763523024331,-74.4322960470984
5327,秋田県 北秋田郡 上小阿仁村,1,2074,467,NA,986,131,NA,-52.459016393442624,-71.94860813704497
5346,秋田県 山本郡 藤里町,1,2798,695,NA,1380,180,NA,-50.67905646890636,-74.10071942446044
5348,秋田県 山本郡 三種町,1,12473,3503,NA,7034,957,1,-43.60618936903712,-72.68055952041108
5349,秋田県 山本郡 八峰町,1,5465,1457,NA,3071,408,1,-43.80603842634949,-71.99725463280714
5361,秋田県 南秋田郡 五城目町,1,7622,1978,NA,3985,551,6,-47.7171346103385,-72.14357937310413
5363,秋田県 南秋田郡 八郎潟町,1,3925,1154,NA,2534,377,2,-35.439490445859875,-67.33102253032929
5366,秋田県 南秋田郡 井川町,1,3091,872,NA,2130,308,13,-31.090262051116145,-64.6788990825688
5368,秋田県 南秋田郡 大潟村,1,1705,483,NA,1500,297,13,-12.023460410557185,-38.50931677018633
5434,秋田県 仙北郡 美郷町,1,12625,3513,NA,8701,1400,2,-31.081188118811887,-60.148021633931116
5463,秋田県 雄勝郡 羽後町,1,10398,2845,NA,6637,1046,9,-36.17041738795922,-63.23374340949033
5464,秋田県 雄勝郡 東成瀬村,1,1942,523,NA,1491,284,35,-23.223480947476826,-45.697896749521995
6201,山形県 山形市,1,114535,35499,5,119001,23824,3077,3.899244772340338,-32.88825037324995
6202,山形県 米沢市,1,45209,13566,NA,40258,8798,701,-10.951359242628678,-35.146690255049386
6203,山形県 鶴岡市,1,73338,20390,NA,58626,10410,487,-20.060541601898063,-48.945561549779306
6204,山形県 酒田市,1,60337,17558,NA,47838,8298,422,-20.715315643800658,-52.73949196947261
6205,山形県 新庄市,1,20751,5882,NA,16446,2994,157,-20.74598814514963,-49.09894593675621
6206,山形県 寒河江市,1,19782,5594,NA,19529,3915,123,-1.2789404509149782,-30.014301036825174
6207,山形県 上山市,1,18577,5023,NA,13909,2209,101,-25.12784626150616,-56.02229743181366
6208,山形県 村山市,1,15746,4201,NA,10937,1802,23,-30.541089800584274,-57.10545108307545
6209,山形県 長井市,1,16147,4386,1,12953,2437,154,-19.780764228649282,-44.436844505243954
6210,山形県 天童市,1,25240,7541,NA,30222,6341,135,19.738510301109358,-15.913008884763292
6211,山形県 東根市,1,20247,6034,NA,23525,5403,241,16.190052847335412,-10.457408021213121
6212,山形県 尾花沢市,1,12456,3464,NA,7320,1128,1,-41.23314065510597,-67.4364896073903
6213,山形県 南陽市,1,17548,4858,NA,14652,2801,56,-16.50330521996809,-42.34252778921367
6301,山形県 東村山郡 山辺町,1,6865,1922,NA,6603,1080,4,-3.816460305899494,-43.80853277835588
6302,山形県 東村山郡 中山町,1,5620,1562,NA,5251,921,NA,-6.565836298932382,-41.0371318822023
6321,山形県 西村山郡 河北町,1,10559,2828,NA,8528,1431,10,-19.23477602045648,-49.3988684582744
6322,山形県 西村山郡 西川町,1,4712,1197,NA,2387,320,3,-49.3421052631579,-73.26649958228906
6323,山形県 西村山郡 朝日町,1,5483,1354,NA,3150,442,1,-42.549699069852274,-67.3559822747415
6324,山形県 西村山郡 大江町,1,5526,1408,NA,3797,658,NA,-31.288454578356863,-53.26704545454546
6341,山形県 北村山郡 大石田町,1,5213,1460,NA,3213,475,NA,-38.36562440053712,-67.46575342465752
6361,山形県 最上郡 金山町,1,3926,1126,NA,2466,412,NA,-37.18797758532858,-63.41030195381882
6362,山形県 最上郡 最上町,1,6445,1845,NA,3913,584,NA,-39.28626842513576,-68.34688346883469
6363,山形県 最上郡 舟形町,1,3940,1170,NA,2420,366,NA,-38.57868020304569,-68.71794871794872
6364,山形県 最上郡 真室川町,1,6229,1696,NA,3408,504,NA,-45.28816824530422,-70.28301886792453
6365,山形県 最上郡 大蔵村,1,2615,714,NA,1498,225,NA,-42.715105162523905,-68.4873949579832
6366,山形県 最上郡 鮭川村,1,3212,948,NA,1887,281,NA,-41.25155666251557,-70.35864978902954
6367,山形県 最上郡 戸沢村,1,3707,979,NA,1987,286,NA,-46.39870515241435,-70.78651685393258
6381,山形県 東置賜郡 高畠町,1,13326,3758,NA,10950,2029,16,-17.829806393516435,-46.00851516764236
6382,山形県 東置賜郡 川西町,1,10921,3162,NA,7101,1149,6,-34.97848182400879,-63.662239089184055
6401,山形県 西置賜郡 小国町,1,5972,1611,NA,3573,584,6,-40.1707970529136,-63.74922408441961
6402,山形県 西置賜郡 白鷹町,1,9138,2441,NA,6357,1018,2,-30.4333552199606,-58.29578041786153
6403,山形県 西置賜郡 飯豊町,1,4973,1405,NA,3214,575,2,-35.37100341845968,-59.07473309608541
6426,山形県 東田川郡 三川町,1,4059,1180,NA,3694,713,8,-8.992362650899233,-39.57627118644068
6428,山形県 東田川郡 庄内町,1,13378,3730,NA,9636,1673,29,-27.97129615787113,-55.14745308310992
6461,山形県 飽海郡 遊佐町,1,9675,2722,NA,6189,919,2,-36.031007751937985,-66.23806024981631
7201,福島県 福島市,1,131587,40809,NA,138190,27618,4317,5.0179729000585205,-32.323752113504376
7202,福島県 会津若松市,1,62020,17652,NA,56063,10915,1167,-9.60496613995485,-38.16564695218672
7203,福島県 郡山市,1,142005,48393,45,161830,35253,5397,13.960776029013067,-27.152687372140594
7204,福島県 いわき市,1,165622,47564,1,163525,31564,4084,-1.2661361413338845,-33.6388865528551
7205,福島県 白河市,1,29147,8846,NA,29681,6135,505,1.8320924966548802,-30.64661994121637
7207,福島県 須賀川市,1,33746,10113,NA,36781,7418,563,8.993658507674972,-26.64886779392861
7208,福島県 喜多方市,1,29212,7569,NA,21438,3777,1,-26.612351088593734,-50.09908838684106
7209,福島県 相馬市,1,18333,5033,NA,17536,3566,379,-4.347351770032182,-29.147625670574207
7210,福島県 二本松市,1,32441,9135,NA,26305,4932,205,-18.91433679602972,-46.00985221674877
7211,福島県 田村市,1,23829,6309,NA,17320,3082,109,-27.315455957027158,-51.14915200507212
7212,福島県 南相馬市,1,35773,10229,NA,31015,5287,2150,-13.30053392223185,-48.31361814449116
7213,福島県 伊達市,1,36351,10005,NA,28313,4890,124,-22.11218398393442,-51.12443778110944
7214,福島県 本宮市,1,13422,3931,NA,15018,3246,6,11.890925346446135,-17.4255914525566
7301,福島県 伊達郡 桑折町,1,7075,1926,NA,5491,932,10,-22.3886925795053,-51.60955347871236
7303,福島県 伊達郡 国見町,1,5839,1585,NA,4114,632,1,-29.542729919506762,-60.12618296529968
7308,福島県 伊達郡 川俣町,1,10281,2785,NA,5986,924,68,-41.77609181986188,-66.82226211849192
7322,福島県 安達郡 大玉村,1,3821,1119,NA,4427,1015,15,15.859722585710557,-9.29401251117069
7342,福島県 岩瀬郡 鏡石町,1,5745,1690,NA,6030,1323,NA,4.960835509138373,-21.71597633136094
7344,福島県 岩瀬郡 天栄村,1,3304,1004,NA,2567,483,NA,-22.30629539951574,-51.89243027888446
7362,福島県 南会津郡 下郷町,1,5132,1321,NA,2602,318,NA,-49.298519095869054,-75.92732778198335
7364,福島県 南会津郡 檜枝岐村,1,372,99,NA,259,40,NA,-30.3763440860215,-59.5959595959596
7367,福島県 南会津郡 只見町,1,3494,735,NA,1976,264,1,-43.44590726960503,-64.08163265306122
7368,福島県 南会津郡 南会津町,1,11695,2849,NA,7116,1038,33,-39.153484395040614,-63.56616356616356
7402,福島県 耶麻郡 北塩原村,1,1873,530,NA,1290,216,1,-31.126534970635344,-59.24528301886792
7405,福島県 耶麻郡 西会津町,1,5555,1219,NA,2789,391,2,-49.7929792979298,-67.9245283018868
7407,福島県 耶麻郡 磐梯町,1,2188,556,NA,1604,286,NA,-26.691042047531987,-48.561151079136685
7408,福島県 耶麻郡 猪苗代町,1,9537,2477,NA,6533,1055,28,-31.498374750969905,-57.40815502624142
7421,福島県 河沼郡 会津坂下町,1,9818,2550,NA,7245,1325,18,-26.206966795681396,-48.0392156862745
7422,福島県 河沼郡 湯川村,1,1799,474,NA,1485,236,NA,-17.454141189549755,-50.210970464135016
7423,福島県 河沼郡 柳津町,1,2725,636,NA,1501,218,NA,-44.91743119266055,-65.72327044025157
7444,福島県 大沼郡 三島町,1,1637,376,NA,714,92,NA,-56.383628588882104,-75.53191489361703
7445,福島県 大沼郡 金山町,1,2372,447,NA,908,83,NA,-61.72006745362564,-81.4317673378076
7446,福島県 大沼郡 昭和村,1,1269,261,NA,623,88,NA,-50.90622537431049,-66.28352490421456
7447,福島県 大沼郡 会津美里町,1,13339,3495,NA,9108,1484,79,-31.719019416747884,-57.53934191702432
7461,福島県 西白河郡 西郷村,1,6355,2019,NA,10636,2459,245,67.36428009441384,21.792966815255067
7464,福島県 西白河郡 泉崎村,1,2768,824,NA,3061,609,NA,10.585260115606943,-26.092233009708742
7465,福島県 西白河郡 中島村,1,2121,623,NA,2398,505,NA,13.059877416313071,-18.94060995184591
7466,福島県 西白河郡 矢吹町,1,8655,2627,NA,8649,1852,NA,-0.06932409012131435,-29.50133231823373
7481,福島県 東白川郡 棚倉町,1,7736,2073,NA,6581,1315,45,-14.930196483971049,-36.565364206464054
7482,福島県 東白川郡 矢祭町,1,3877,937,NA,2620,437,NA,-32.42197575444932,-53.36179295624333
7483,福島県 東白川郡 塙町,1,5840,1419,NA,4079,672,18,-30.1541095890411,-52.64270613107822
7484,福島県 東白川郡 鮫川村,1,2738,674,NA,1531,239,NA,-44.083272461650836,-64.54005934718101
7501,福島県 石川郡 石川町,1,10580,2933,1,7334,1165,51,-30.680529300567105,-60.27957722468462
7502,福島県 石川郡 玉川村,1,3685,1133,NA,3202,620,6,-13.107191316146539,-45.278022947925855
7503,福島県 石川郡 平田村,1,4305,1192,NA,2883,554,6,-33.031358885017426,-53.5234899328859
7504,福島県 石川郡 浅川町,1,3611,993,NA,3031,565,13,-16.06203267792855,-43.10171198388721
7505,福島県 石川郡 古殿町,1,3912,955,NA,2364,348,NA,-39.57055214723927,-63.560209424083766
7521,福島県 田村郡 三春町,1,9272,2491,NA,8448,1480,76,-8.8869715271786,-40.58610999598555
7522,福島県 田村郡 小野町,1,6763,1801,NA,4677,867,25,-30.844299866922963,-51.86007773459189
7541,福島県 双葉郡 広野町,1,2651,835,NA,3311,536,495,24.896265560165975,-35.808383233532936
7542,福島県 双葉郡 楢葉町,1,4133,1221,NA,2147,381,67,-48.052262279216066,-68.7960687960688
7543,福島県 双葉郡 富岡町,1,7722,2652,NA,1542,308,171,-80.03108003108004,-88.38612368024133
7544,福島県 双葉郡 川内村,1,2068,557,NA,1035,164,35,-49.951644100580275,-70.55655296229803
7545,福島県 双葉郡 大熊町,1,4885,1739,NA,754,282,5,-84.56499488229274,-83.78378378378379
7546,福島県 双葉郡 双葉町,1,4088,1329,NA,NA,NA,NA,NA,NA
7547,福島県 双葉郡 浪江町,1,10941,3181,NA,1350,198,197,-87.66109130792432,-93.77554228230116
7548,福島県 双葉郡 葛尾村,1,1001,265,NA,241,36,NA,-75.92407592407594,-86.41509433962264
7561,福島県 相馬郡 新地町,1,4275,1195,NA,3945,788,18,-7.719298245614037,-34.05857740585774
7564,福島県 相馬郡 飯舘村,1,4235,1163,NA,662,57,2,-84.36835891381345,-95.09888220120378
8201,茨城県 水戸市,1,117068,38061,NA,132537,28392,4420,13.213687771209903,-25.40395680617955
8202,茨城県 日立市,1,108314,35547,NA,87126,17453,1179,-19.56164484738815,-50.90162320308325
8203,茨城県 土浦市,1,60112,19778,NA,70935,15458,1924,18.00472451424009,-21.842451208413394
8204,茨城県 古河市,1,59103,19658,NA,69735,15286,633,17.988934571849136,-22.240309288839143
8205,茨城県 石岡市,1,37364,11203,NA,36167,6787,874,-3.2036184562680647,-39.418013032223506
8207,茨城県 結城市,1,24347,7631,NA,25441,5240,301,4.493366739228644,-31.332721792687725
8208,茨城県 龍ケ崎市,1,21603,6949,NA,37995,7774,791,75.87835022913485,11.872211829040147
8210,茨城県 下妻市,1,19339,5900,NA,21412,4474,409,10.719271937535545,-24.169491525423727
8211,茨城県 常総市,1,30013,9176,NA,30465,6259,375,1.506014060573757,-31.78945074106364
8212,茨城県 常陸太田市,1,28731,7252,NA,23705,3704,43,-17.49329991994709,-48.92443463872035
8214,茨城県 高萩市,1,15932,4896,NA,13804,2460,155,-13.356766256590513,-49.754901960784316
8215,茨城県 北茨城市,1,23309,6974,1,20760,3826,165,-10.93569007679437,-45.13908804129624
8216,茨城県 笠間市,1,35821,10579,NA,35783,6627,410,-0.10608302392450808,-37.35702807448719
8217,茨城県 取手市,1,48650,15981,NA,51476,9482,698,5.808838643371028,-40.6670421125086
8219,茨城県 牛久市,1,20083,6228,2,41773,7955,694,108.00179256087236,27.729608220937706
8220,茨城県 つくば市,1,66237,24006,NA,121043,30101,8416,82.74227395564412,25.389485961842873
8221,茨城県 ひたちなか市,1,63213,21111,NA,79293,17121,1972,25.43780551468844,-18.900099474207753
8222,茨城県 鹿嶋市,1,26745,10590,NA,34434,7232,659,28.749298934380253,-31.709159584513692
8223,茨城県 潮来市,1,14228,4422,NA,13672,2596,147,-3.9077874613438257,-41.29353233830846
8224,茨城県 守谷市,1,8880,2910,NA,34163,7604,143,284.7184684684685,161.30584192439864
8225,茨城県 常陸大宮市,1,24477,6176,NA,19392,3250,324,-20.774604730971934,-47.376943005181346
8226,茨城県 那珂市,1,21884,6188,NA,26047,4782,163,19.02303052458416,-22.721396250808013
8227,茨城県 筑西市,1,54627,17081,NA,50018,9696,656,-8.437219689896935,-43.23517358468474
8228,茨城県 坂東市,1,27640,8849,NA,26593,5616,298,-3.787988422575972,-36.53520171770822
8229,茨城県 稲敷市,1,21187,6384,NA,19490,3534,176,-8.009628545806391,-44.64285714285714
8230,茨城県 かすみがうら市,1,19559,6718,NA,20341,4189,52,3.9981594151030198,-37.64513247990473
8231,茨城県 桜川市,1,25081,7502,NA,19359,3449,91,-22.814082373111123,-54.0255931751533
8232,茨城県 神栖市,1,34389,12656,NA,49407,12521,600,43.67094128936579,-1.066687737041716
8233,茨城県 行方市,1,21113,6235,NA,15971,3009,3,-24.354663003836496,-51.740176423416194
8234,茨城県 鉾田市,1,23534,7189,NA,23376,5285,257,-0.6713690830288055,-26.484907497565725
8235,茨城県 つくばみらい市,1,16367,5057,NA,24895,4966,1195,52.104845115170775,-1.7994858611825149
8236,茨城県 小美玉市,1,22565,7464,NA,24591,5289,258,8.978506536671826,-29.13987138263665
8302,茨城県 東茨城郡 茨城町,1,16343,4838,NA,15563,3023,57,-4.772685553447964,-37.5155022736668
8309,茨城県 東茨城郡 大洗町,1,10236,3170,NA,7789,1472,111,-23.905822586948023,-53.564668769716086
8310,茨城県 東茨城郡 城里町,1,9994,2658,NA,8913,1422,11,-10.816489893936366,-46.50112866817155
8341,茨城県 那珂郡 東海村,1,14957,4985,NA,19240,3990,243,28.635421541753026,-19.959879638916757
8364,茨城県 久慈郡 大子町,1,14386,3486,NA,7692,988,11,-46.531349923536766,-71.65806081468732
8442,茨城県 稲敷郡 美浦村,1,6888,2226,NA,7479,1569,10,8.580139372822293,-29.514824797843666
8443,茨城県 稲敷郡 阿見町,1,16996,5607,NA,24237,5216,528,42.60414215109438,-6.973426074549671
8447,茨城県 稲敷郡 河内町,1,5700,1657,NA,4051,685,4,-28.929824561403507,-58.66022933011467
8521,茨城県 結城郡 八千代町,1,11303,3372,NA,10991,2596,64,-2.760329116163851,-23.01304863582444
8542,茨城県 猿島郡 五霞町,1,4321,1399,NA,4066,691,21,-5.901411710252258,-50.60757684060042
8546,茨城県 猿島郡 境町,1,12774,4121,NA,12274,2677,84,-3.9142007202129347,-35.04003882552779
8564,茨城県 北相馬郡 利根町,1,7120,2364,NA,7482,1047,6,5.084269662921348,-55.710659898477154
9201,栃木県 宇都宮市,1,202279,68106,NA,259616,58573,9224,28.345502993390316,-13.997298329075269
9202,栃木県 足利市,1,81272,25210,2,71405,13601,1245,-12.140712668569742,-46.049186830622766
9203,栃木県 栃木市,1,82241,25394,NA,77408,15359,773,-5.876630877542832,-39.517208789477834
9204,栃木県 佐野市,1,60719,18225,NA,57494,11800,689,-5.311352294998272,-35.25377229080932
9205,栃木県 鹿沼市,1,46973,14053,NA,46609,9173,388,-0.7749132480361021,-34.72568134917812
9206,栃木県 日光市,1,47873,13746,NA,37823,6720,439,-20.9930440958369,-51.113051069402005
9208,栃木県 小山市,1,63949,21654,3,84450,19474,1474,32.058359004831985,-10.067424032511319
9209,栃木県 真岡市,1,35100,11522,NA,39482,8602,502,12.484330484330485,-25.34282242666204
9210,栃木県 大田原市,1,35683,11511,NA,35407,7376,872,-0.7734775663481241,-35.92216141082443
9211,栃木県 矢板市,1,16213,5260,NA,15415,2792,163,-4.921976191944733,-46.92015209125475
9213,栃木県 那須塩原市,1,42259,13821,NA,57307,11707,1312,35.60898270190964,-15.295564720353083
9214,栃木県 さくら市,1,17060,5248,NA,23102,5491,136,35.41617819460727,4.630335365853666
9215,栃木県 那須烏山市,1,16345,4541,NA,12379,2014,NA,-24.264301009483024,-55.64853556485356
9216,栃木県 下野市,1,21651,7452,NA,29453,6186,1558,36.03528705371577,-16.988727858293075
9301,栃木県 河内郡 上三川町,1,13285,5309,4,15842,3492,389,19.24727135867519,-34.22490111132039
9342,栃木県 芳賀郡 益子町,1,10882,3410,3,10871,1933,97,-0.10108435949274241,-43.313782991202345
9343,栃木県 芳賀郡 茂木町,1,9809,2528,NA,5872,824,13,-40.13660923641553,-67.40506329113924
9344,栃木県 芳賀郡 市貝町,1,5205,1534,NA,5756,1217,67,10.58597502401537,-20.664928292046937
9345,栃木県 芳賀郡 芳賀町,1,8226,2444,NA,7541,1426,37,-8.327255044979331,-41.653027823240585
9361,栃木県 下都賀郡 壬生町,1,17488,6037,44,19442,4034,526,11.173376029277215,-33.178731157859865
9364,栃木県 下都賀郡 野木町,1,8139,2778,NA,12401,2584,12,52.365155424499335,-6.983441324694029
9384,栃木県 塩谷郡 塩谷町,1,7229,2077,NA,5135,854,1,-28.966662055609348,-58.88300433317284
9386,栃木県 塩谷郡 高根沢町,1,11202,3366,NA,15254,4275,143,36.1721121228352,27.005347593582883
9407,栃木県 那須郡 那須町,1,13351,3959,NA,11784,1664,132,-11.736948543180281,-57.96918413740843
9411,栃木県 那須郡 那珂川町,1,11140,3060,NA,7682,1217,23,-31.04129263913824,-60.22875816993465
10201,群馬県 前橋市,1,151970,48053,NA,162298,30536,11005,6.796078173323683,-36.453499261232395
10202,群馬県 高崎市,1,159586,51269,NA,182646,37771,3384,14.449889088015233,-26.327800425208213
10203,群馬県 桐生市,1,71235,21318,NA,51392,9241,552,-27.855688916964972,-56.65165587766208
10204,群馬県 伊勢崎市,1,78318,24355,NA,106350,24105,2034,35.792538113843555,-1.026483268322731
10205,群馬県 太田市,1,87517,28858,NA,114106,26614,2149,30.38152587497287,-7.77600665326772
10206,群馬県 沼田市,1,27968,7880,NA,21942,3940,207,-21.54605263157895,-50
10207,群馬県 館林市,1,34281,10881,NA,37769,7823,464,10.174732359032701,-28.104034555647463
10208,群馬県 渋川市,1,43649,13080,NA,36363,6566,313,-16.692249536071845,-49.80122324159021
10209,群馬県 藤岡市,1,31306,9340,NA,30766,5816,262,-1.724908963138061,-37.73019271948608
10210,群馬県 富岡市,1,25912,7571,NA,23403,4144,154,-9.682772460636002,-45.264826310923254
10211,群馬県 安中市,1,30302,8403,NA,26848,4582,191,-11.39858755197677,-45.471855289777466
10212,群馬県 みどり市,1,21710,6736,NA,24562,4723,354,13.136803316444045,-29.884204275534444
10344,群馬県 北群馬郡 榛東村,1,5221,1832,NA,7190,1677,33,37.713081785098645,-8.460698689956336
10345,群馬県 北群馬郡 吉岡町,1,5748,1829,NA,10613,2279,34,84.63813500347948,24.603608529250963
10366,群馬県 多野郡 上野村,1,1147,233,NA,573,85,NA,-50.04359197907585,-63.519313304721024
10367,群馬県 多野郡 神流町,1,2692,602,NA,793,87,NA,-70.54234769687963,-85.54817275747509
10382,群馬県 甘楽郡 下仁田町,1,7456,1825,NA,3224,367,NA,-56.75965665236051,-79.89041095890411
10383,群馬県 甘楽郡 南牧村,1,2845,551,NA,762,65,NA,-73.21616871704745,-88.20326678765879
10384,群馬県 甘楽郡 甘楽町,1,6880,2042,NA,6175,1049,167,-10.247093023255815,-48.628795298726736
10421,群馬県 吾妻郡 中之条町,1,11092,2724,NA,7498,1106,54,-32.40173097728092,-59.39794419970632
10424,群馬県 吾妻郡 長野原町,1,3599,968,NA,2529,408,28,-29.730480689080295,-57.851239669421496
10425,群馬県 吾妻郡 嬬恋村,1,5323,1492,NA,4522,781,12,-15.047905316550814,-47.65415549597856
10426,群馬県 吾妻郡 草津町,1,4561,1260,NA,3034,499,216,-33.47950010962508,-60.396825396825406
10428,群馬県 吾妻郡 高山村,1,2679,796,NA,1745,343,NA,-34.86375513251213,-56.90954773869347
10429,群馬県 吾妻郡 東吾妻町,1,9740,2561,NA,6268,932,14,-35.64681724845996,-63.60796563842249
10443,群馬県 利根郡 片品村,1,2985,805,NA,1949,273,14,-34.70686767169179,-66.08695652173913
10444,群馬県 利根郡 川場村,1,1918,507,NA,1593,237,NA,-16.944734098018767,-53.25443786982249
10448,群馬県 利根郡 昭和村,1,4116,1166,NA,3455,679,2,-16.05928085519922,-41.76672384219554
10449,群馬県 利根郡 みなかみ町,1,13895,3820,NA,8349,1204,22,-39.91363799928032,-68.48167539267016
10464,群馬県 佐波郡 玉村町,1,8675,2829,NA,17594,3433,1131,102.81268011527378,21.350300459526327
10521,群馬県 邑楽郡 板倉町,1,7905,2457,NA,7031,1236,102,-11.056293485135992,-49.694749694749696
10522,群馬県 邑楽郡 明和町,1,4907,1559,NA,5465,1129,58,11.371510087629911,-27.58178319435536
10523,群馬県 邑楽郡 千代田町,1,5244,1679,NA,5470,1063,12,4.3096872616323445,-36.688505062537224
